,race,age_cat,score_text,v_score_text,priors_count,age_cat,two_year_recid
5813,0,1,1,1,1,1,1
5815,0,0,1,1,0,0,1
5816,0,1,1,1,1,1,1
5817,1,0,1,1,0,0,0
5818,0,1,1,1,0,1,1
5819,1,1,1,1,1,1,0
5820,1,1,0,0,0,1,1
5821,0,1,1,1,1,1,1
5822,0,1,0,0,0,1,0
5823,1,1,1,0,0,1,0
5824,1,0,1,1,0,0,0
5825,1,1,0,0,0,1,0
5826,1,1,0,0,0,1,0
5828,0,1,1,1,0,1,0
5829,0,1,1,1,1,1,1
5831,1,1,1,0,1,1,0
5832,1,1,0,0,0,1,0
5833,0,1,0,0,0,1,0
5834,0,1,0,0,0,1,0
5835,0,0,1,1,0,0,0
5836,1,1,0,0,0,1,0
5838,1,1,0,0,0,1,1
5839,1,1,0,0,0,1,1
5840,0,1,0,0,0,1,0
5841,1,1,0,0,0,1,0
5842,1,1,0,0,1,1,0
5845,1,1,0,0,0,1,0
5846,0,1,0,0,1,1,0
5847,0,0,1,1,0,0,0
5848,1,1,0,0,0,1,1
5849,0,0,0,1,0,0,0
5850,1,1,0,0,0,1,0
5852,0,1,1,0,1,1,0
5854,0,0,0,1,0,0,0
5855,1,1,0,0,0,1,0
5856,0,1,0,0,1,1,1
5857,0,1,0,0,0,1,0
5858,1,1,0,0,0,1,1
5859,0,1,0,1,1,1,1
5860,0,1,0,0,0,1,0
5861,0,1,1,0,1,1,1
5863,0,1,1,1,1,1,1
5864,0,1,1,1,1,1,1
5866,1,1,0,0,0,1,0
5867,0,0,1,1,0,0,1
5868,1,1,0,0,0,1,0
5869,1,1,0,0,0,1,0
5871,0,1,0,0,0,1,0
5873,0,1,1,0,1,1,1
5875,0,0,1,1,0,0,0
5876,1,1,0,0,0,1,0
5877,1,1,0,0,0,1,0
5878,1,1,0,0,0,1,1
5879,1,1,0,0,0,1,0
5882,0,0,1,1,0,0,1
5884,1,1,0,0,0,1,0
5885,0,1,1,0,1,1,1
5886,1,1,0,0,0,1,0
5887,0,0,1,1,0,0,0
5888,0,1,1,0,1,1,1
5889,1,1,0,1,0,1,0
5890,0,1,1,1,0,1,0
5891,1,1,0,0,0,1,0
5892,0,1,1,1,1,1,1
5893,0,1,1,1,1,1,1
5894,1,1,0,0,0,1,0
5895,1,0,1,1,0,0,0
5896,0,1,1,0,1,1,1
5897,0,1,1,1,0,1,1
5898,0,0,0,0,0,0,1
5899,1,1,0,0,0,1,0
5901,0,1,0,0,0,1,1
5903,0,1,0,0,0,1,0
5904,1,1,1,1,1,1,1
5905,0,1,0,0,0,1,1
5906,0,1,1,1,1,1,1
5907,0,1,1,1,1,1,1
5908,0,0,1,1,0,0,0
5909,1,1,0,0,0,1,1
5910,1,1,1,0,0,1,1
5911,1,1,0,0,0,1,1
5912,1,1,0,0,0,1,0
5913,0,1,1,0,1,1,0
5914,1,1,1,1,0,1,0
5915,0,1,1,0,0,1,1
5917,1,1,0,1,0,1,0
5918,1,1,0,0,0,1,0
5919,0,1,1,0,1,1,1
5920,0,0,1,1,0,0,1
5921,0,1,0,0,0,1,1
5922,0,1,0,0,0,1,0
5923,0,1,0,0,1,1,0
5924,0,1,1,0,1,1,1
5925,0,1,1,1,0,1,0
5926,1,1,0,0,0,1,1
5927,0,0,1,1,1,0,0
5928,0,1,0,0,1,1,0
5929,1,1,0,0,0,1,0
5930,1,1,0,0,1,1,0
5931,1,1,0,0,0,1,0
5932,1,0,1,1,0,0,1
5933,0,1,1,0,1,1,1
5934,1,1,0,0,1,1,0
5935,1,1,0,0,0,1,1
5936,0,1,0,1,1,1,1
5937,1,0,1,1,0,0,0
5938,0,0,0,1,0,0,1
5939,1,1,1,1,0,1,1
5940,0,1,1,1,0,1,0
5941,0,1,1,1,0,1,1
5942,0,0,1,1,1,0,1
5943,0,1,1,0,0,1,1
5944,1,1,1,0,0,1,1
5946,1,1,0,0,0,1,0
5948,0,1,1,0,0,1,1
5949,1,1,1,1,0,1,0
5950,1,0,1,1,0,0,1
5951,1,1,0,0,0,1,1
5952,0,1,1,1,1,1,1
5953,1,1,0,0,0,1,1
5954,0,1,0,0,0,1,1
5955,0,0,1,1,0,0,1
5957,0,1,1,0,1,1,0
5959,0,0,0,1,0,0,0
5960,1,1,0,0,0,1,0
5961,1,1,0,0,0,1,0
5963,1,1,0,0,0,1,1
5964,1,1,0,0,1,1,0
5965,1,0,1,1,0,0,0
5966,1,1,0,0,1,1,1
5967,0,0,1,1,0,0,0
5968,0,1,1,0,0,1,0
5969,0,1,1,1,1,1,1
5971,0,0,1,1,0,0,0
5972,1,0,1,1,0,0,0
5973,0,1,1,0,0,1,1
5974,0,1,0,0,0,1,0
5976,0,0,0,1,0,0,0
5977,1,1,0,0,0,1,0
5978,0,1,1,1,1,1,1
5980,0,0,1,1,1,0,1
5981,0,1,1,0,1,1,1
5982,0,1,1,0,0,1,1
5983,1,1,0,0,0,1,1
5984,0,1,0,0,0,1,0
5985,0,1,0,0,0,1,1
5986,0,1,1,1,0,1,0
5987,0,1,1,0,1,1,1
5988,0,1,1,1,1,1,0
5990,0,1,1,0,1,1,1
5992,0,0,1,1,0,0,1
5993,0,1,0,0,0,1,0
5994,1,1,0,0,0,1,0
5996,0,0,1,1,0,0,0
5997,0,1,1,1,1,1,1
5998,0,1,1,0,0,1,0
5999,1,1,1,0,1,1,1
6000,1,1,1,0,0,1,1
6001,0,0,0,0,0,0,1
6002,0,1,1,1,1,1,1
6003,0,1,1,1,1,1,1
6004,0,1,1,0,1,1,0
6005,0,1,1,0,0,1,0
6006,1,1,1,1,0,1,1
6007,1,1,0,0,0,1,0
6008,1,1,0,0,0,1,0
6009,0,0,1,1,0,0,1
6012,0,1,0,0,0,1,0
6013,0,0,1,1,0,0,1
6014,1,1,0,0,0,1,0
6015,1,1,1,1,1,1,1
6016,0,1,1,0,1,1,1
6017,0,1,0,0,0,1,1
6018,0,1,0,0,0,1,0
6019,0,1,0,0,0,1,1
6020,0,1,0,0,0,1,0
6021,1,1,0,0,1,1,0
6022,0,1,1,1,1,1,1
6023,1,1,0,0,0,1,0
6024,0,1,0,0,0,1,0
6025,1,1,0,0,0,1,0
6026,0,0,1,1,0,0,1
6028,1,1,0,0,0,1,0
6029,0,0,1,0,0,0,1
6030,0,1,0,0,0,1,0
6032,0,0,0,0,0,0,1
6034,0,1,0,0,0,1,0
6035,0,1,0,0,0,1,0
6036,0,1,1,1,1,1,1
6037,1,1,0,0,0,1,1
6038,1,1,0,0,0,1,0
6039,1,1,0,0,0,1,0
6040,0,1,0,0,1,1,1
6041,1,1,0,0,0,1,1
6042,1,1,0,0,0,1,0
6043,0,1,0,0,0,1,0
6044,1,1,0,0,0,1,0
6045,1,1,0,0,0,1,0
6046,1,1,0,0,0,1,0
6047,0,1,1,1,1,1,0
6049,1,1,1,0,1,1,1
6050,0,1,1,0,1,1,1
6051,0,1,1,0,0,1,1
6052,0,0,0,0,0,0,1
6053,0,0,1,1,0,0,1
6054,1,1,0,0,1,1,0
6055,0,0,0,1,1,0,1
6056,1,1,1,1,0,1,1
6057,0,1,1,0,0,1,0
6058,1,1,1,0,0,1,0
6059,0,1,0,0,1,1,1
6061,1,1,0,0,1,1,1
6063,0,1,1,0,1,1,1
6065,0,0,0,0,0,0,1
6066,1,1,0,0,0,1,0
6067,1,1,1,1,0,1,1
6069,0,1,1,0,0,1,1
6070,0,1,1,0,1,1,0
6071,0,1,1,1,0,1,1
6072,0,1,1,1,1,1,1
6073,0,1,0,0,0,1,1
6075,1,1,1,0,0,1,1
6076,0,1,1,1,0,1,1
6077,0,1,0,0,0,1,1
6079,0,1,1,1,1,1,1
6080,0,1,0,0,0,1,0
6081,0,1,1,0,1,1,0
6082,0,1,1,1,1,1,0
6083,0,1,0,0,0,1,1
6084,0,0,1,1,0,0,1
6085,1,1,0,0,0,1,0
6086,0,1,1,0,0,1,1
6087,1,1,1,0,0,1,1
6088,1,1,0,0,0,1,0
6089,0,1,1,0,1,1,1
6090,0,0,0,0,0,0,0
6092,0,1,0,0,0,1,0
6094,1,1,0,0,0,1,0
6096,1,0,0,0,0,0,0
6097,0,1,0,0,0,1,1
6098,1,1,1,1,1,1,0
6100,0,1,1,0,0,1,1
6101,0,1,1,0,0,1,1
6102,0,1,1,0,0,1,0
6103,1,1,0,0,1,1,0
6104,0,1,0,0,0,1,0
6105,0,1,1,0,1,1,1
6106,1,1,1,1,1,1,0
6107,1,1,1,1,1,1,1
6108,0,0,1,1,0,0,1
6109,1,1,1,0,0,1,0
6110,1,1,1,1,1,1,1
6112,0,0,1,1,0,0,1
6113,0,1,1,0,1,1,1
6114,1,1,0,0,0,1,0
6115,0,1,1,0,1,1,1
6116,1,1,1,1,0,1,0
6117,0,1,0,0,0,1,0
6118,1,1,0,0,0,1,0
6119,0,1,0,0,0,1,0
6120,1,1,0,0,0,1,1
6121,0,0,1,1,0,0,0
6122,0,1,1,0,1,1,0
6123,0,1,1,1,1,1,1
6125,0,1,0,0,0,1,0
6126,1,1,0,0,0,1,0
6128,0,0,1,1,0,0,1
6129,1,1,0,0,0,1,0
6130,1,1,1,1,0,1,0
6131,1,1,0,0,0,1,1
6132,0,0,1,1,0,0,0
6133,0,0,1,1,0,0,1
6134,0,1,1,1,0,1,0
6135,0,1,1,0,0,1,1
6136,1,1,0,0,0,1,1
6138,1,0,1,1,0,0,0
6139,1,1,0,0,0,1,0
6140,1,1,0,0,0,1,0
6141,0,1,1,0,1,1,1
6142,1,1,1,0,0,1,0
6143,0,0,1,0,0,0,1
6144,1,1,1,0,0,1,1
6145,1,1,0,0,1,1,0
6146,0,1,0,0,1,1,0
6147,1,1,0,0,1,1,1
6148,1,1,0,0,0,1,0
6149,0,1,0,0,0,1,1
6150,0,0,0,0,0,0,1
6151,1,1,0,0,0,1,0
6152,0,1,0,0,0,1,0
6153,1,1,0,0,0,1,1
6154,0,1,1,0,1,1,1
6155,0,1,0,0,0,1,0
6156,0,1,0,0,0,1,0
6157,0,1,1,0,0,1,0
6158,1,0,1,1,0,0,0
6159,0,0,1,1,0,0,1
6160,0,1,1,1,1,1,1
6163,0,1,0,0,0,1,0
6164,1,0,1,1,0,0,1
6165,0,1,0,0,0,1,1
6166,0,0,1,1,0,0,0
6167,0,0,1,1,0,0,0
6168,0,0,0,1,0,0,0
6170,0,1,0,0,0,1,0
